id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
979,"130 Lenox Ave #705, New York, NY 10026",3,6,1200,1999,TRUE,699000,https://www.zillow.com/homedetails/130-Lenox-Ave-705-New-York-NY-10026/2080017096_zpid/,41:08.1
980,"162-40 9th Ave #4A, Whitestone, NY 11357",3,6,,1958,TRUE,399888,https://www.zillow.com/homedetails/162-40-9th-Ave-4A-Whitestone-NY-11357/2080212006_zpid/,41:09.2
981,"209-80 18th Ave APT 2F, Bayside, NY 11360",2,6,1050,1958,TRUE,235000,https://www.zillow.com/homedetails/209-80-18th-Ave-APT-2F-Bayside-NY-11360/2072417386_zpid/,41:10.4
982,"14 Ascan Ave, Forest Hills, NY 11375",101,6,3600,1935,TRUE,2168000,https://www.zillow.com/homedetails/14-Ascan-Ave-Forest-Hills-NY-11375/32005380_zpid/,41:11.3
983,"3151 Waterbury Ave, Bronx, NY 10465",4,6,2012,1960,TRUE,698000,https://www.zillow.com/homedetails/3151-Waterbury-Ave-Bronx-NY-10465/29843074_zpid/,41:12.7
984,"522 W 29th St, New York, NY 10001",24,6,4510,2017,TRUE,19450000,https://www.zillow.com/homedetails/522-W-29th-St-New-York-NY-10001/2081168434_zpid/,41:14.0
985,"77-16 Austin St #5M, Forest Hills, NY 11375",1,6,,1929,TRUE,250000,https://www.zillow.com/homedetails/77-16-Austin-St-5M-Forest-Hills-NY-11375/125449454_zpid/,41:14.8
986,"2244 E 57th Pl, Brooklyn, NY 11234",3,,2552,1965,TRUE,1125000,https://www.zillow.com/homedetails/2244-E-57th-Pl-Brooklyn-NY-11234/30788665_zpid/,41:17.1
987,"301 E 63rd St APT 14J, New York, NY 10065",1,,950,1959,TRUE,525000,https://www.zillow.com/homedetails/301-E-63rd-St-APT-14J-New-York-NY-10065/72529095_zpid/,41:18.1
988,"57-21 E Hampton Blvd, Oakland Gardens, NY 11364",3,6,,1950,TRUE,888000,https://www.zillow.com/homedetails/57-21-E-Hampton-Blvd-Oakland-Gardens-NY-11364/2080380416_zpid/,41:19.3
989,"84 Willow Wood Ln, Staten Island, NY 10308",84,6,,1985,TRUE,725000,https://www.zillow.com/homedetails/84-Willow-Wood-Ln-Staten-Island-NY-10308/32340934_zpid/,41:20.5
990,"221-72 Horace Harding Expy #1, Oakland Gardens, NY 11364",3,6,,221,TRUE,315000,https://www.zillow.com/homedetails/221-72-Horace-Harding-Expy-1-Oakland-Gardens-NY-11364/2072323991_zpid/,41:22.4
991,"251-46 61st Ave #1, Little Neck, NY 11362",2,6,,1950,TRUE,415000,https://www.zillow.com/homedetails/251-46-61st-Ave-1-Little-Neck-NY-11362/2072323046_zpid/,41:23.4
992,"420 E 51st St #1C, New York, NY 10022",1080,6,,1962,TRUE,510000,https://www.zillow.com/homedetails/420-E-51st-St-1C-New-York-NY-10022/2072473398_zpid/,41:24.5
993,"2550 Olinville Ave APT 4K, Bronx, NY 10467",4,6,900,1965,TRUE,299000,https://www.zillow.com/homedetails/2550-Olinville-Ave-APT-4K-Bronx-NY-10467/244458723_zpid/,41:25.3
994,"27 9th St, Staten Island, NY 10306",3,,,1945,TRUE,699999,https://www.zillow.com/homedetails/27-9th-St-Staten-Island-NY-10306/32336465_zpid/,41:26.2
995,"1901 Madison Ave APT 107, New York, NY 10035",24,6,168963,1994,TRUE,410000,https://www.zillow.com/homedetails/1901-Madison-Ave-APT-107-New-York-NY-10035/244765543_zpid/,41:27.1
996,"5306 Snyder Ave, Brooklyn, NY 11203",1,,2958,1925,TRUE,999000,https://www.zillow.com/homedetails/5306-Snyder-Ave-Brooklyn-NY-11203/30654398_zpid/,41:27.9
997,"6535 Broadway APT 4H, Bronx, NY 10471",0,6,546,1969,TRUE,99000,https://www.zillow.com/homedetails/6535-Broadway-APT-4H-Bronx-NY-10471/244427654_zpid/,41:28.8
998,"730 Saint Nicholas Ave, New York, NY 10031",11,6,8100,1910,TRUE,4900000,https://www.zillow.com/homedetails/730-Saint-Nicholas-Ave-New-York-NY-10031/31552833_zpid/,41:29.7
999,"19 Noah Ct, Staten Island, NY 10303",5,6,,2001,TRUE,459900,https://www.zillow.com/homedetails/19-Noah-Ct-Staten-Island-NY-10303/62723317_zpid/,41:30.7
1000,"198 Monitor St APT 3B, Brooklyn, NY 11222",1,6,580,2005,TRUE,759000,https://www.zillow.com/homedetails/198-Monitor-St-APT-3B-Brooklyn-NY-11222/68313777_zpid/,41:31.7
1001,"129 Alaska St, Staten Island, NY 10310",129,6,,1920,TRUE,459000,https://www.zillow.com/homedetails/129-Alaska-St-Staten-Island-NY-10310/32275919_zpid/,41:32.6
1002,"53 W 53rd St #62, New York, NY 10019",62,6,6954,2019,TRUE,46255000,https://www.zillow.com/homedetails/53-W-53rd-St-62-New-York-NY-10019/2077507332_zpid/,41:33.8
1003,"97 S 8th St APT 22, Brooklyn, NY 11249",97,6,,1910,TRUE,369000,https://www.zillow.com/homedetails/97-S-8th-St-APT-22-Brooklyn-NY-11249/2084224760_zpid/,41:34.8
1004,"157 W 57th St PENTHOUSE 86, New York, NY 10019",4,,6240,2013,TRUE,39800000,https://www.zillow.com/homedetails/157-W-57th-St-PENTHOUSE-86-New-York-NY-10019/122272198_zpid/,41:35.7
1005,"563 Monroe St, Brooklyn, NY 11221",1,,2520,1905,TRUE,1695000,https://www.zillow.com/homedetails/563-Monroe-St-Brooklyn-NY-11221/30603453_zpid/,41:37.2
1006,"321 Mayfair Dr N, Brooklyn, NY 11234",5,,4659,1965,TRUE,1849000,https://www.zillow.com/homedetails/321-Mayfair-Dr-N-Brooklyn-NY-11234/30788268_zpid/,41:38.7
1007,"27 E 65th St APT 12E, New York, NY 10065",65,,1850,1963,TRUE,1500000,https://www.zillow.com/homedetails/27-E-65th-St-APT-12E-New-York-NY-10065/244889600_zpid/,41:39.7
1008,"333 E 43rd St APT 909, New York, NY 10017",1,6,149000,1928,TRUE,399000,https://www.zillow.com/homedetails/333-E-43rd-St-APT-909-New-York-NY-10017/244870266_zpid/,41:40.5
1009,"1160 Colgate Ave APT 4B, Bronx, NY 10472",1,6,600,1927,TRUE,89000,https://www.zillow.com/homedetails/1160-Colgate-Ave-APT-4B-Bronx-NY-10472/2078581981_zpid/,41:41.6
1010,"1600 Broadway APT 15C, New York, NY 10019",2,,1329,2005,TRUE,1795000,https://www.zillow.com/homedetails/1600-Broadway-APT-15C-New-York-NY-10019/80006751_zpid/,41:42.6
1011,"150-30 15th Dr, Whitestone, NY 11357",2,6,1370,1920,TRUE,710000,https://www.zillow.com/homedetails/150-30-15th-Dr-Whitestone-NY-11357/2079077005_zpid/,41:43.9
1012,"30 Park Pl #78B, New York, NY 10007",5,,5937,2016,TRUE,25000000,https://www.zillow.com/homedetails/30-Park-Pl-78B-New-York-NY-10007/219636874_zpid/,41:44.9
1013,"11434 208th St, Jamaica, NY 11411",2,,1482,1930,TRUE,614900,https://www.zillow.com/homedetails/11434-208th-St-Jamaica-NY-11411/32158952_zpid/,41:45.8
1014,"29-27 163rd St, Flushing, NY 11358",3,6,1710,1940,TRUE,729000,https://www.zillow.com/homedetails/29-27-163rd-St-Flushing-NY-11358/2080148536_zpid/,41:46.7
1015,"848 E 218th St, Bronx, NY 10467",2,,1555,1901,TRUE,494999,https://www.zillow.com/homedetails/848-E-218th-St-Bronx-NY-10467/29827224_zpid/,41:47.6
1016,"108 Seigel St APT 15, Brooklyn, NY 11206",3,6,,1958,TRUE,350000,https://www.zillow.com/homedetails/108-Seigel-St-APT-15-Brooklyn-NY-11206/2083881571_zpid/,41:49.1
1017,"5620 Netherland Ave APT 3G, Bronx, NY 10471",2,6,850,1949,TRUE,215000,https://www.zillow.com/homedetails/5620-Netherland-Ave-APT-3G-Bronx-NY-10471/2079265883_zpid/,41:50.0
1018,"11225 34th Ave APT 5B, Corona, NY 11368",7,6,,11225,TRUE,168000,https://www.zillow.com/homedetails/11225-34th-Ave-APT-5B-Corona-NY-11368/2076513261_zpid/,41:50.9
1019,"130 Lenox Ave #705, New York, NY 10026",3,6,1200,1999,TRUE,699000,https://www.zillow.com/homedetails/130-Lenox-Ave-705-New-York-NY-10026/2080017096_zpid/,41:52.2
1020,"162-40 9th Ave #4A, Whitestone, NY 11357",3,6,,1958,TRUE,399888,https://www.zillow.com/homedetails/162-40-9th-Ave-4A-Whitestone-NY-11357/2080212006_zpid/,41:52.9
1021,"209-80 18th Ave APT 2F, Bayside, NY 11360",2,6,1050,1958,TRUE,235000,https://www.zillow.com/homedetails/209-80-18th-Ave-APT-2F-Bayside-NY-11360/2072417386_zpid/,41:53.7
1022,"14 Ascan Ave, Forest Hills, NY 11375",101,6,3600,1935,TRUE,2168000,https://www.zillow.com/homedetails/14-Ascan-Ave-Forest-Hills-NY-11375/32005380_zpid/,41:54.9
1023,"3151 Waterbury Ave, Bronx, NY 10465",4,6,2012,1960,TRUE,698000,https://www.zillow.com/homedetails/3151-Waterbury-Ave-Bronx-NY-10465/29843074_zpid/,41:55.8
1024,"522 W 29th St, New York, NY 10001",24,6,4510,2017,TRUE,19450000,https://www.zillow.com/homedetails/522-W-29th-St-New-York-NY-10001/2081168434_zpid/,41:57.0
1025,"77-16 Austin St #5M, Forest Hills, NY 11375",1,6,,1929,TRUE,250000,https://www.zillow.com/homedetails/77-16-Austin-St-5M-Forest-Hills-NY-11375/125449454_zpid/,41:57.8
1026,"2244 E 57th Pl, Brooklyn, NY 11234",3,,2552,1965,TRUE,1125000,https://www.zillow.com/homedetails/2244-E-57th-Pl-Brooklyn-NY-11234/30788665_zpid/,41:59.0
1027,"301 E 63rd St APT 14J, New York, NY 10065",1,,950,1959,TRUE,525000,https://www.zillow.com/homedetails/301-E-63rd-St-APT-14J-New-York-NY-10065/72529095_zpid/,42:00.0
1028,"57-21 E Hampton Blvd, Oakland Gardens, NY 11364",3,6,,1950,TRUE,888000,https://www.zillow.com/homedetails/57-21-E-Hampton-Blvd-Oakland-Gardens-NY-11364/2080380416_zpid/,42:00.8
1029,"84 Willow Wood Ln, Staten Island, NY 10308",84,6,,1985,TRUE,725000,https://www.zillow.com/homedetails/84-Willow-Wood-Ln-Staten-Island-NY-10308/32340934_zpid/,42:01.6
1030,"221-72 Horace Harding Expy #1, Oakland Gardens, NY 11364",3,6,,221,TRUE,315000,https://www.zillow.com/homedetails/221-72-Horace-Harding-Expy-1-Oakland-Gardens-NY-11364/2072323991_zpid/,42:02.4
1031,"251-46 61st Ave #1, Little Neck, NY 11362",2,6,,1950,TRUE,415000,https://www.zillow.com/homedetails/251-46-61st-Ave-1-Little-Neck-NY-11362/2072323046_zpid/,42:03.2
1032,"420 E 51st St #1C, New York, NY 10022",1080,6,,1962,TRUE,510000,https://www.zillow.com/homedetails/420-E-51st-St-1C-New-York-NY-10022/2072473398_zpid/,42:04.0
1033,"2550 Olinville Ave APT 4K, Bronx, NY 10467",4,6,900,1965,TRUE,299000,https://www.zillow.com/homedetails/2550-Olinville-Ave-APT-4K-Bronx-NY-10467/244458723_zpid/,42:05.2
1034,"27 9th St, Staten Island, NY 10306",3,,,1945,TRUE,699999,https://www.zillow.com/homedetails/27-9th-St-Staten-Island-NY-10306/32336465_zpid/,42:06.1
1035,"1901 Madison Ave APT 107, New York, NY 10035",24,6,168963,1994,TRUE,410000,https://www.zillow.com/homedetails/1901-Madison-Ave-APT-107-New-York-NY-10035/244765543_zpid/,42:07.0
1036,"5306 Snyder Ave, Brooklyn, NY 11203",1,,2958,1925,TRUE,999000,https://www.zillow.com/homedetails/5306-Snyder-Ave-Brooklyn-NY-11203/30654398_zpid/,42:07.8
1037,"6535 Broadway APT 4H, Bronx, NY 10471",0,6,546,1969,TRUE,99000,https://www.zillow.com/homedetails/6535-Broadway-APT-4H-Bronx-NY-10471/244427654_zpid/,42:08.7
1038,"730 Saint Nicholas Ave, New York, NY 10031",11,6,8100,1910,TRUE,4900000,https://www.zillow.com/homedetails/730-Saint-Nicholas-Ave-New-York-NY-10031/31552833_zpid/,42:09.6
1039,"19 Noah Ct, Staten Island, NY 10303",5,6,,2001,TRUE,459900,https://www.zillow.com/homedetails/19-Noah-Ct-Staten-Island-NY-10303/62723317_zpid/,42:10.9
1040,"198 Monitor St APT 3B, Brooklyn, NY 11222",1,6,580,2005,TRUE,759000,https://www.zillow.com/homedetails/198-Monitor-St-APT-3B-Brooklyn-NY-11222/68313777_zpid/,42:11.8
1041,"129 Alaska St, Staten Island, NY 10310",129,6,,1920,TRUE,459000,https://www.zillow.com/homedetails/129-Alaska-St-Staten-Island-NY-10310/32275919_zpid/,42:12.8
1042,"53 W 53rd St #62, New York, NY 10019",62,6,6954,2019,TRUE,46255000,https://www.zillow.com/homedetails/53-W-53rd-St-62-New-York-NY-10019/2077507332_zpid/,42:13.9
1043,"97 S 8th St APT 22, Brooklyn, NY 11249",97,6,,1910,TRUE,369000,https://www.zillow.com/homedetails/97-S-8th-St-APT-22-Brooklyn-NY-11249/2084224760_zpid/,42:14.7
1044,"157 W 57th St PENTHOUSE 86, New York, NY 10019",4,,6240,2013,TRUE,39800000,https://www.zillow.com/homedetails/157-W-57th-St-PENTHOUSE-86-New-York-NY-10019/122272198_zpid/,42:15.6
1045,"563 Monroe St, Brooklyn, NY 11221",1,,2520,1905,TRUE,1695000,https://www.zillow.com/homedetails/563-Monroe-St-Brooklyn-NY-11221/30603453_zpid/,42:16.7
1046,"321 Mayfair Dr N, Brooklyn, NY 11234",5,,4659,1965,TRUE,1849000,https://www.zillow.com/homedetails/321-Mayfair-Dr-N-Brooklyn-NY-11234/30788268_zpid/,42:18.0
1047,"27 E 65th St APT 12E, New York, NY 10065",65,,1850,1963,TRUE,1500000,https://www.zillow.com/homedetails/27-E-65th-St-APT-12E-New-York-NY-10065/244889600_zpid/,42:19.1
1048,"333 E 43rd St APT 909, New York, NY 10017",1,6,149000,1928,TRUE,399000,https://www.zillow.com/homedetails/333-E-43rd-St-APT-909-New-York-NY-10017/244870266_zpid/,42:20.3
1049,"1160 Colgate Ave APT 4B, Bronx, NY 10472",1,6,600,1927,TRUE,89000,https://www.zillow.com/homedetails/1160-Colgate-Ave-APT-4B-Bronx-NY-10472/2078581981_zpid/,42:22.3
1050,"1600 Broadway APT 15C, New York, NY 10019",2,,1329,2005,TRUE,1795000,https://www.zillow.com/homedetails/1600-Broadway-APT-15C-New-York-NY-10019/80006751_zpid/,42:23.5
1051,"150-30 15th Dr, Whitestone, NY 11357",2,6,1370,1920,TRUE,710000,https://www.zillow.com/homedetails/150-30-15th-Dr-Whitestone-NY-11357/2079077005_zpid/,42:24.5
1052,"30 Park Pl #78B, New York, NY 10007",5,,5937,2016,TRUE,25000000,https://www.zillow.com/homedetails/30-Park-Pl-78B-New-York-NY-10007/219636874_zpid/,42:25.7
1053,"11434 208th St, Jamaica, NY 11411",2,,1482,1930,TRUE,614900,https://www.zillow.com/homedetails/11434-208th-St-Jamaica-NY-11411/32158952_zpid/,42:26.5
1054,"29-27 163rd St, Flushing, NY 11358",3,6,1710,1940,TRUE,729000,https://www.zillow.com/homedetails/29-27-163rd-St-Flushing-NY-11358/2080148536_zpid/,42:27.6
1055,"848 E 218th St, Bronx, NY 10467",2,,1555,1901,TRUE,494999,https://www.zillow.com/homedetails/848-E-218th-St-Bronx-NY-10467/29827224_zpid/,42:28.8
1056,"108 Seigel St APT 15, Brooklyn, NY 11206",3,6,,1958,TRUE,350000,https://www.zillow.com/homedetails/108-Seigel-St-APT-15-Brooklyn-NY-11206/2083881571_zpid/,42:29.7
1057,"5620 Netherland Ave APT 3G, Bronx, NY 10471",2,6,850,1949,TRUE,215000,https://www.zillow.com/homedetails/5620-Netherland-Ave-APT-3G-Bronx-NY-10471/2079265883_zpid/,42:30.8
1058,"11225 34th Ave APT 5B, Corona, NY 11368",7,6,,11225,TRUE,168000,https://www.zillow.com/homedetails/11225-34th-Ave-APT-5B-Corona-NY-11368/2076513261_zpid/,42:31.8
1059,"130 Lenox Ave #705, New York, NY 10026",3,6,1200,1999,TRUE,699000,https://www.zillow.com/homedetails/130-Lenox-Ave-705-New-York-NY-10026/2080017096_zpid/,42:33.0
1060,"162-40 9th Ave #4A, Whitestone, NY 11357",3,6,,1958,TRUE,399888,https://www.zillow.com/homedetails/162-40-9th-Ave-4A-Whitestone-NY-11357/2080212006_zpid/,42:33.9
1061,"209-80 18th Ave APT 2F, Bayside, NY 11360",2,6,1050,1958,TRUE,235000,https://www.zillow.com/homedetails/209-80-18th-Ave-APT-2F-Bayside-NY-11360/2072417386_zpid/,42:34.9
1062,"14 Ascan Ave, Forest Hills, NY 11375",101,6,3600,1935,TRUE,2168000,https://www.zillow.com/homedetails/14-Ascan-Ave-Forest-Hills-NY-11375/32005380_zpid/,42:36.0
1063,"3151 Waterbury Ave, Bronx, NY 10465",4,6,2012,1960,TRUE,698000,https://www.zillow.com/homedetails/3151-Waterbury-Ave-Bronx-NY-10465/29843074_zpid/,42:37.1
1064,"522 W 29th St, New York, NY 10001",24,6,4510,2017,TRUE,19450000,https://www.zillow.com/homedetails/522-W-29th-St-New-York-NY-10001/2081168434_zpid/,42:38.4
1065,"77-16 Austin St #5M, Forest Hills, NY 11375",1,6,,1929,TRUE,250000,https://www.zillow.com/homedetails/77-16-Austin-St-5M-Forest-Hills-NY-11375/125449454_zpid/,42:39.5
1066,"2244 E 57th Pl, Brooklyn, NY 11234",3,,2552,1965,TRUE,1125000,https://www.zillow.com/homedetails/2244-E-57th-Pl-Brooklyn-NY-11234/30788665_zpid/,42:40.5
1067,"301 E 63rd St APT 14J, New York, NY 10065",1,,950,1959,TRUE,525000,https://www.zillow.com/homedetails/301-E-63rd-St-APT-14J-New-York-NY-10065/72529095_zpid/,42:42.1
1068,"57-21 E Hampton Blvd, Oakland Gardens, NY 11364",3,6,,1950,TRUE,888000,https://www.zillow.com/homedetails/57-21-E-Hampton-Blvd-Oakland-Gardens-NY-11364/2080380416_zpid/,42:43.9
1069,"84 Willow Wood Ln, Staten Island, NY 10308",84,6,,1985,TRUE,725000,https://www.zillow.com/homedetails/84-Willow-Wood-Ln-Staten-Island-NY-10308/32340934_zpid/,42:44.9
1070,"221-72 Horace Harding Expy #1, Oakland Gardens, NY 11364",3,6,,221,TRUE,315000,https://www.zillow.com/homedetails/221-72-Horace-Harding-Expy-1-Oakland-Gardens-NY-11364/2072323991_zpid/,42:46.0
1071,"251-46 61st Ave #1, Little Neck, NY 11362",2,6,,1950,TRUE,415000,https://www.zillow.com/homedetails/251-46-61st-Ave-1-Little-Neck-NY-11362/2072323046_zpid/,42:47.0
1072,"420 E 51st St #1C, New York, NY 10022",1080,6,,1962,TRUE,510000,https://www.zillow.com/homedetails/420-E-51st-St-1C-New-York-NY-10022/2072473398_zpid/,42:47.9
1073,"2550 Olinville Ave APT 4K, Bronx, NY 10467",4,6,900,1965,TRUE,299000,https://www.zillow.com/homedetails/2550-Olinville-Ave-APT-4K-Bronx-NY-10467/244458723_zpid/,42:49.0
1074,"27 9th St, Staten Island, NY 10306",3,,,1945,TRUE,699999,https://www.zillow.com/homedetails/27-9th-St-Staten-Island-NY-10306/32336465_zpid/,42:50.4
1075,"1901 Madison Ave APT 107, New York, NY 10035",24,6,168963,1994,TRUE,410000,https://www.zillow.com/homedetails/1901-Madison-Ave-APT-107-New-York-NY-10035/244765543_zpid/,42:51.4
1076,"5306 Snyder Ave, Brooklyn, NY 11203",1,,2958,1925,TRUE,999000,https://www.zillow.com/homedetails/5306-Snyder-Ave-Brooklyn-NY-11203/30654398_zpid/,42:52.2
1077,"6535 Broadway APT 4H, Bronx, NY 10471",0,6,546,1969,TRUE,99000,https://www.zillow.com/homedetails/6535-Broadway-APT-4H-Bronx-NY-10471/244427654_zpid/,42:53.9
1078,"730 Saint Nicholas Ave, New York, NY 10031",11,6,8100,1910,TRUE,4900000,https://www.zillow.com/homedetails/730-Saint-Nicholas-Ave-New-York-NY-10031/31552833_zpid/,42:54.7
1079,"19 Noah Ct, Staten Island, NY 10303",5,6,,2001,TRUE,459900,https://www.zillow.com/homedetails/19-Noah-Ct-Staten-Island-NY-10303/62723317_zpid/,42:55.5
1080,"198 Monitor St APT 3B, Brooklyn, NY 11222",1,6,580,2005,TRUE,759000,https://www.zillow.com/homedetails/198-Monitor-St-APT-3B-Brooklyn-NY-11222/68313777_zpid/,42:56.6
1081,"4-74 48th Ave APT 10E, Long Island City, NY 11109",2,6,753,1996,TRUE,618888,https://www.zillow.com/homedetails/4-74-48th-Ave-APT-10E-Long-Island-City-NY-11109/79739877_zpid/,42:57.5
1082,"128 Central Park S #11C, New York, NY 10019",2,,912,1925,TRUE,1495000,https://www.zillow.com/homedetails/128-Central-Park-S-11C-New-York-NY-10019/125469360_zpid/,42:58.8
1083,"166-17 111th Ave, Jamaica, NY 11433",3,6,,1920,TRUE,575000,https://www.zillow.com/homedetails/166-17-111th-Ave-Jamaica-NY-11433/2073621108_zpid/,42:59.6
1084,"237A Hart St, Brooklyn, NY 11206",1,6,,2000,TRUE,799000,https://www.zillow.com/homedetails/237A-Hart-St-Brooklyn-NY-11206/2073195513_zpid/,43:00.5
1085,"435 Convent Ave APT 25, New York, NY 10031",1,6,850,1902,TRUE,550000,https://www.zillow.com/homedetails/435-Convent-Ave-APT-25-New-York-NY-10031/72535721_zpid/,43:01.3
1086,"60 Bay 32nd St #1E, Brooklyn, NY 11214",4,6,1573,2009,TRUE,739000,https://www.zillow.com/homedetails/60-Bay-32nd-St-1E-Brooklyn-NY-11214/94716504_zpid/,43:02.1
1087,"1200 Woodycrest Ave APT 4A, Bronx, NY 10452",0,6,550,1936,TRUE,80000,https://www.zillow.com/homedetails/1200-Woodycrest-Ave-APT-4A-Bronx-NY-10452/2101686703_zpid/,43:02.9
1088,"60-42 Little Neck Pkwy #1F-859, Little Neck, NY 11362",2,6,950,1950,TRUE,358888,https://www.zillow.com/homedetails/60-42-Little-Neck-Pkwy-1F-859-Little-Neck-NY-11362/2074320843_zpid/,43:03.8
1089,"105-40 88th St, Ozone Park, NY 11417",5,6,,1925,TRUE,799000,https://www.zillow.com/homedetails/105-40-88th-St-Ozone-Park-NY-11417/2080380923_zpid/,43:04.6
1090,"68 Garden St #B3C, Brooklyn, NY 11206",2,6,1060,2007,TRUE,395000,https://www.zillow.com/homedetails/68-Garden-St-B3C-Brooklyn-NY-11206/2076873582_zpid/,43:05.7
1091,"72-81 113th St #2B, Flushing, NY 11375",0,6,122606,1950,TRUE,159900,https://www.zillow.com/homedetails/72-81-113th-St-2B-Flushing-NY-11375/245470375_zpid/,43:07.1
1092,"433 W 54th St APT 13, New York, NY 10019",1,6,9920,1920,TRUE,475000,https://www.zillow.com/homedetails/433-W-54th-St-APT-13-New-York-NY-10019/244828906_zpid/,43:07.9
1093,"1170 Ocean Pkwy APT 7J, Brooklyn, NY 11230",2,6,1050,1965,TRUE,225000,https://www.zillow.com/homedetails/1170-Ocean-Pkwy-APT-7J-Brooklyn-NY-11230/245038074_zpid/,43:09.2
1094,"347 E 59th St, Brooklyn, NY 11203",1,6,1400,1940,TRUE,749000,https://www.zillow.com/homedetails/347-E-59th-St-Brooklyn-NY-11203/30765999_zpid/,43:10.1
1095,"190 E 72nd St APT 29C, New York, NY 10021",3,6,,1962,TRUE,995000,https://www.zillow.com/homedetails/190-E-72nd-St-APT-29C-New-York-NY-10021/2078242964_zpid/,43:10.9
1096,"60th Ave, Flushing, NY 11355",3,6,1224,1945,TRUE,938000,https://www.zillow.com/homedetails/14829-60th-Ave-Flushing-NY-11355/32065308_zpid/,43:11.9
1097,"96-11 65th Rd APT 214, Rego Park, NY 11374",96,6,,1939,TRUE,355000,https://www.zillow.com/homedetails/96-11-65th-Rd-APT-214-Rego-Park-NY-11374/80276673_zpid/,43:13.1
1098,"1515 W 7th St APT 4B, Brooklyn, NY 11204",1,6,800,1927,TRUE,150000,https://www.zillow.com/homedetails/1515-W-7th-St-APT-4B-Brooklyn-NY-11204/2082797263_zpid/,43:14.0
1099,"23 Waverly Pl APT 6S, New York, NY 10003",1,6,,1891,TRUE,700000,https://www.zillow.com/homedetails/23-Waverly-Pl-APT-6S-New-York-NY-10003/125116341_zpid/,43:14.8
1100,"975 Union Ave APT 20, Bronx, NY 10459",975,6,800,1912,TRUE,79999,https://www.zillow.com/homedetails/975-Union-Ave-APT-20-Bronx-NY-10459/244426979_zpid/,43:15.7
1101,"240 Franklin Ave APT 1A, Brooklyn, NY 11205",3,,2213,2004,TRUE,1500000,https://www.zillow.com/homedetails/240-Franklin-Ave-APT-1A-Brooklyn-NY-11205/64457670_zpid/,43:16.5
1102,"56 W 119th St APT 5H, New York, NY 10026",0,6,,1920,TRUE,125000,https://www.zillow.com/homedetails/56-W-119th-St-APT-5H-New-York-NY-10026/2081808607_zpid/,43:17.6
1103,"232 W 10th St, New York, NY 10014",3,,2684,1833,TRUE,4950000,https://www.zillow.com/homedetails/232-W-10th-St-New-York-NY-10014/31500776_zpid/,43:18.8
1104,"140-12 Marissa St, Springfield Gardens, NY 11413",3,6,1400,1991,TRUE,549999,https://www.zillow.com/homedetails/140-12-Marissa-St-Springfield-Gardens-NY-11413/2072452819_zpid/,43:19.9
